,specie link,description link_genera,pileus_genera,spores_genera,stipes_genera,genera,genera link,Family,Order,Subclass,Class,Phylum,Kingdom,name,description link_index,pileus_index,spores_index,stipes_index,var.,synonyms,description link,pileus,stipes,spores,stipes long,stipes thick,spores 1d,spores 2d,pileus width,stipes long measure,stipes thick measure,spores 1d measure,spores 2d measure,pileus width measure
23,https://www.mykoweb.com/CAF/species/Agaricus_smithianus.html,,,,,Agaricus  ,https://www.mykoweb.com/CAF/genera/Agaricus.html,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Agaricus smithianus,,,,,,"['Agaricus smithii', 'Agaricus perrarus']",,"Cap 7.0-12.0 cm broad, cylindical-convex, expanding to broadly convex, finally
        plane; margin decurved, sometimes slightly fringed with veil fragments; surface in
        youth appressed-fibrillose to finely squamulose, the fibrils pale-yellowish over a
        whitish ground color, becoming fibrillose-squamulose, the scales hazel-brown,
        tawny-brown where handled; context white, up to 1.5 cm thick, unchanging; odor
        and taste almond-like.","Stipe 5-12 cm tall, 2.0-3.0 cm thick, with a cottony central core, equal except for a
        bulbous base; surface of apex more or less glabrous, lower portion with appressed,
        scattered, white to yellowish-tawny fibrils; veil two layered, consisting of buff,
        cottony-floccose patches arranged in a cog-wheel pattern over a white, fibrillose
        under-layer; annulus superior, pendant. ","Spores 7.0-9.0 x 5.0-5.5 µm, oblong-elliptical in face-view, slightly
        inequilateral in profile, i.e. with a curved and flat side, smooth, moderately
        thick-walled, hilar appendage conspicuous; spores dark chocolate-brown in
        deposit. ",[ 5. 12.],[2. 3.],[7. 9.],[5.  5.5],[ 7. 12.],100.0,100.0,0.01,0.01,100.0
24,https://www.mykoweb.com/CAF/species/Agaricus_subrutilescens.html,,,,,Agaricus  ,https://www.mykoweb.com/CAF/genera/Agaricus.html,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Agaricus subrutilescens,,,,,,[],,"Cap 6-14 cm broad, convex, expanding to plano-convex to nearly flat in age, sometimes with a low umbo; margin at first incurved, becoming decurved, occasionally upturned; surface dry, when young, dark-brown to purple-brown, appressed fibrillose or with flattened scales, darkest at disc, becoming paler towards the margin as a whitish ground color is revealed; flesh white, unchanging, thick, firm when young; odor and taste mild; pileal surface turning green in KOH.","Stipe 6-16 cm long, 1-2 cm thick, stuffed/hollow, equal to somewhat enlarged at base; surface more or less smooth at the apex, covered with cottony scales below; veil membranous, upper surface striate, lower surface  white, cottony-fibrillose, forming a thin, membranous, superior ring.","Spores 4-6.0 x 3.5-4.5 µm, smooth, elliptical; spore print blackish-brown.",[ 6. 16.],[1. 2.],[4. 6.],[3.5 4.5],[ 6. 14.],100.0,100.0,0.01,0.01,100.0
25,https://www.mykoweb.com/CAF/species/Agaricus_xanthodermus.html,,,,,Agaricus  ,https://www.mykoweb.com/CAF/genera/Agaricus.html,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Agaricus xanthodermus,,,,,,[],,"Cap 5-17 cm broad, convex, expanding to nearly plane; margin incurved,
        then decurved, yellowing readily when bruised; surface dry, smooth to appressed
        fibrillose; color variable: white in shaded locations, more typically buff-brown
        at the disc shading to a white margin; flesh white, firm, thick; odor of
        phenol, most noticeable in fresh, young material; all parts yellowing in
        KOH.","Stipe 4-14 cm tall, 1-3.5 cm wide, more or less equal, often with a
        small basal bulb, hollow to stuffed; surface smooth, white, bruising yellow,
        especially at the base; partial veil membranous, thick, white, upper surface
        smooth, lower surface typically smooth near the stipe, floccose near the
        margin, but various combinations of the two are possible, the margin conspicuously
        thickened with a ""double lip"".","Spores 5-6 x 4-5.5 µm, elliptical, smooth; spore print chocolate-brown.",[ 4. 14.],[1.  3.5],[5. 6.],[4.  5.5],[ 5. 17.],100.0,100.0,0.01,0.01,100.0
26,http://www.mushroomexpert.com/amanita_aprica.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita aprica,,,,,,[],For descriptions see Tulloss & Lindgren & 'California Mushrooms'.,"Cap: 5-15 cm; convex, expanding to planoconvex or flat; bright orange-yellow but often fading with age; when young usually covered with tightly adherent, frost-like, whitish universal veil material; the margin faintly lined or not.","Stem: 3.5-9 cm long; up to 3.5 cm thick; equal; whitish; sometimes bruising and discoloring brownish; bald or finely hairy; with a fragile whitish ring that often collapses or may disappear; without a prominently swollen base; with a whitish volva that usually has a free upper edge but may appear as ""rings"" near the base of the stem or as indistinct, appressed material.",Microscopic Features: Spores 8-13 x 6-8.5 µ; ellipsoid; smooth; inamyloid. Basidia 4-spored; infrequently clamped. Pileipellis a cutis of elements 2-7 µ wide. Lamellar trama bilateral; subhymenium with inflated cells.,[3.5 9. ],[3.5 3.5],[ 8. 13.],[6.  8.5],[ 5. 15.],100.0,100.0,0.01,0.01,100.0
27,https://www.mykoweb.com/CAF/species/Amanita_augusta.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita augusta,,,,,,"['Amanita franchetii', 'Amanita aspera']",,"Cap 4-12 cm broad, convex, expanding to plano-convex; margin incurved, becoming decurved, not striate or if so, obscurely; surface smooth, dry, light-brown, ochraceous-brown, to buff-brown, darkest at the disc with scattered yellowish to buff-brown warts; flesh soft, white to pale yellowish.","Stipe 5-15 cm long, 1-2 cm thick, stuffed, tapering to an enlarged, often bulbous base; surface whitish, sparsely pubescent or with scattered, flattened scales; partial veil membranous, cream-colored, forming a fragile, superior, skirt-like ring, the latter often with a yellowish margin; universal veil consisting of yellowish to grey warts or scales arranged concentrically on the basal bulb.","Spores 8-12 x 6-8 µm, elliptical, smooth, amyloid; spore print white.",[ 5. 15.],[1. 2.],[ 8. 12.],[6. 8.],[ 4. 12.],100.0,100.0,0.01,0.01,100.0
28,https://www.mykoweb.com/CAF/species/Amanita_calyptroderma.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita calyptroderma,,,,,,"['Amanita calyptrata', 'Amanita lanei']",,"Cap 8-25 cm broad, convex, becoming nearly plane in age; margin decurved
to plane at maturity, conspicuously striate; surface sticky when moist,
smooth, typically partially covered with a thick, white patch of universal
veil tissue; color variable: dark-brown, orange brown, (typical form),
yellow-brown, lemon-yellow in a spring form, white in a rare variant; colors
fading in age, often to buff or pale-tan; flesh white to cream, thick;
odor mild.","Stipe 10-20 cm long, 1.5-4 cm thick, more or less equal, the core hollow
to stuffed; surface smooth or with scattered fibrils, color varying from
white to pale yellow; partial veil membranous, forming a fragile, pendulous,
superior ring; volva thick, white, membranous, sac-like, erect from the
stipe base.","Spores 8-11 x 5-6 µm, elliptical, smooth, nonamyloid. Spore print white.",[10. 20.],[1.5 4. ],[ 8. 11.],[5. 6.],[ 8. 25.],100.0,100.0,0.01,0.01,100.0
29,http://www.amanitaceae.org/?Amanita+calyptratoides,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita calyptratoides,,,,,,[],For descriptions see Peck and Bungyard & Justice,"The cap of Amanita  calyptratoides is 30 - 100 mm wide, pale brownish-gray to pale brown to brown; it lacks an umbo, usually has marginal striations with length 10% to 20% of the cap radius (in large specimens striations may appear only with aging), and often bears one or more white membranous patches of the volva and/or a white ""bloom"" or ""frost"" over the disk.","The stem is 50 - 145 × 6 - 20 mm, the color and appearance of a tallow candle; it bears a small white annulus that appears to dissolve into the stipe as time passes.  There is a white, membranous, sack-like volva (20 - 45 × 15 - 45 mm) at the base.",The spores measure (8.5-) 9.8 - 14.0 (-17.0) × (5.5-) 6.5 - 8.9 (-11.8) µm and are ellipsoid to elongate (infrequently broadly ellipsoid) and inamyloid.  Clamps are present at bases of basidia.,[ 50. 145.],[ 6. 20.],[ 9.8 14. ],[6.5 8.9],[ 30. 100.],10.0,10.0,0.01,0.01,10.0
30,https://www.mykoweb.com/CAF/species/Amanita_constricta.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita constricta,,,,,,[],,"Cap 6.0-12.0 cm broad, convex, expanding to nearly plane at maturity, sometimes with a low umbo;  margin incurved, then decurved to straight, conspicuously striate; surface moist, viscid in wet weather, glabrous, grey to brownish-grey, often with  patches of whitish to pale-grey universal veil tissue, the latter bruising reddish-brown when fresh; context whitish to pale-grey, soft, up to l.5 cm thick at the disc, elsewhere thin, unchanging when injured; odor mild, of fish in age; taste mild.","Stipe 9.0-17.0 cm long, 1.0-2.0 cm thick, more or less equal, or narrowed toward the cap, stuffed at maturity; surface of apex whitish, pruinose, the ornamentation striate; lower stipe covered with fine grey-brown scales, becoming more coarse toward the base; volva membranous, saccate, bruising reddish-brown where handled, fused to the stipe except for a flaring margin; partial veil absent.","Spores 9.5 x 11.5 x 8.5-10 µm, subglobose, smooth, thin-walled, inamyloid; spore print white.",[ 9. 17.],[1. 2.],[9.5 9.5],[11.5 11.5],[ 6. 12.],100.0,100.0,0.01,0.01,100.0
31,http://www.mushroomexpert.com/amanita_gemmata.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita gemmata,,,,,,[],For description see Amanitaceae.org  & 'California Mushrooms'.,"Cap: 3-11 cm; convex to planoconvex or flat; dull yellow, fading to nearly whitish; sticky when fresh; when young covered with white warts that are easily lost as the mushroom matures; bald; the margin often lined by maturity.","Stem: 4-14 cm long; 1-2 cm thick; tapering slightly to the apex; with a small basal bulb; bald or finely hairy; white; with a fragile white ring that is easily lost; with a white volva that typically clings tightly to the bulb and extends to form a free rim on the upper edge of the bulb, but may fragment into soft patches or warts at the top of the bulb.",Microscopic Features: Spores 8-13 x 6.5-9 µ; broadly elliptical; smooth; inamyloid. Basidia 4-spored; without clamps. Pileipellis an ixocutis of hyphae 2-8 µ wide. Lamellar trama bilateral; subhymenium ramose or with slightly inflated cells.,[ 4. 14.],[1. 2.],[ 8. 13.],[6.5 9. ],[ 3. 11.],100.0,100.0,0.01,0.01,100.0
32,https://www.mykoweb.com/CAF/species/Amanita_muscaria.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita muscaria,,,,,,"['Amanita muscaria', 'flavivolvata']",,"Cap 6-39 cm broad, rounded at first, then plane in age, surface viscid when moist; margin striate often with adhering partial veil fragments when young; cap red, usually with white warts but in one variety, yellow warts.","Stipe white, 7-16 cm long, 2-3 cm thick, tapering to a bulbous base; partial veil membranous, breaking to form a superior skirt-like veil. Volva consisting of two to three concentric rings at the stipe base.","Spores 9-13 x 6.5-9.5 µm elliptical, smooth, nonamyloid. Spore print white.",[ 7. 16.],[2. 3.],[ 9. 13.],[6.5 9.5],[ 6. 39.],100.0,100.0,0.01,0.01,100.0
33,https://www.mykoweb.com/CAF/species/Amanita_novinupta.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita novinupta,,,,,,['Amanita rubescens'],,"Cap 5-14 cm broad, convex, expanding to nearly plane, the margin not striate or obscurely so at maturity; surface moist, smooth, pallid, becoming blotched to unevenly pinkish-buff, darkening slightly in age; universal veil remnants: white to pinkish-buff warts, scattered or aggregated in a central patch; flesh thick at the disc, thin elsewhere, white, firm, bruising pinkish-buff very slowly; odor indistinct; taste mild.","Stipe 6-12 cm tall, 1.5-3.5 cm thick, hollow to stuffed in age; equal to tapered to a slightly enlarged base, or with a small bulb; surface white, dry, finely striate at the apex, with pale pinkish-brown squamules below, the volva, one to several scaly rings or collars at the base; partial veil membranous, thin, white, the upper surface striate, the lower surface with flattened cottony scales, forming a fragile, pendulous, superior ring.","Spores 7-8.5 x 5.5-6 µm, broadly elliptical, amyloid; spore print white.",[ 6. 12.],[1.5 3.5],[7.  8.5],[5.5 6. ],[ 5. 14.],100.0,100.0,0.01,0.01,100.0
34,https://www.mykoweb.com/CAF/species/Amanita_ocreata.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita ocreata,,,,,,['Amanita bivolvata'],,"Cap 5-13 cm broad, convex, expanding to plano-convex; margin decurved, often plane at maturity, not striate, or if so, obscurely; surface nearly smooth, sticky when moist; color: pallid to cream, sometimes with pinkish tones; universal veil patch usually lacking, or if present, thin, appressed, whitish to buff; context moderately thick, firm, white, yellowing in KOH; odor mild at first, of fish in age; taste, mild.","Stipe 10-22 cm tall, 1.5-3.0 cm thick, round, usually stuffed at maturity, the base bulbous; surface white, scurfy or with fine appressed scales at the apex, scattered fibrils to smooth below; partial veil thin, membranous, pallid, upper surface faintly wrinkled, lower surface cottony, forming an evanescent, ragged, superior ring, often collapsing against the stipe; volva membranous, thin, white, sac-like, erect or flattened against the stipe base.","Spores 9-12.5 x 7-9 µm, subglobose to oval, smooth, thin-walled, amyloid; spore print white.",[10. 22.],[1.5 3. ],[ 9.  12.5],[7. 9.],[ 5. 13.],100.0,100.0,0.01,0.01,100.0
35,https://www.mykoweb.com/CAF/species/Amanita_pachycolea.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita pachycolea,,,,,,[],,"Cap 8-18 cm broad, rounded at first, then convex, finally plane and slightly umbonate at maturity; surface viscid when moist; color dark brown, fading to light brown in age, occasionally with a remnant of universal veil tissue; margin conspicuously and deeply striate.","Stipe 10-25 cm long, 1-3 cm thick, equal to narrower at the apex; pallid, covered with fine brown scales. Annulus absent. Universal veil forming a thick, membranous sac-like volva, sometimes developing rusty stains.","Spores 11.5-14.0 x 10-12 µm, smooth, nonamyloid, globose to subglobose. Spore print white. ",[10. 25.],[1. 3.],[11.5 14. ],[10. 12.],[ 8. 18.],100.0,100.0,0.01,0.01,100.0
36,https://www.mykoweb.com/CAF/species/Amanita_pantherina.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita pantherina,,,,,,[],,"Cap 4-15 cm broad, convex at first, then plane in age, viscid, margin striate; color variable: from buff-yellow (usually darker at the disc) to dark brown; universal veil remnants forming pointed warts. Odor mild.","Stipe 7-11 cm long, 1-2.5 cm, tapering to a basal bulb. Partial veil membranous leaving a superior skirt-like ring. Universal veil forming a single roll or collar on the basal bulb.","Spores 9.5-13 x 7-9.5 µm, smooth, elliptical, nonamyloid. Spore print white.",[ 7. 11.],[1.  2.5],[ 9.5 13. ],[7.  9.5],[ 4. 15.],100.0,100.0,0.01,0.01,100.0
37,https://www.mykoweb.com/CAF/species/Amanita_phalloides.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita phalloides,,,,,,[],,"Cap 3.5-15 cm broad, convex, expanding to nearly plane, at maturity
the disc sometimes slightly raised or depressed; margin entire, seldom
striate, or if so, obscurely so; surface subviscid when moist, smooth,
occasionally with a faint, appressed, white universal veil patch; color:
olive, olive-brown, to yellowish-brown, rarely white, typically with innate,
darker streaks, the margin paler, fading overall to dull tan in age; flesh
soft, white, moderately thick at the disc, unchanging, at times yellowish-brown
just below the cuticle; odor slightly pungent; taste mild.","Stipe 4-18 cm long, 1-3 cm thick, equal to tapering to an enlarged,
sometimes bulbous base, usually solid but the apex sometimes stuffed; surface
finely striate at the apex, otherwise smooth or with scattered, flattened
small scales, white to pale yellowish; flesh white, firm, unchanging; partial
veil membranous, cream-colored to tinged like the cap, the upper surface
striate, lower surface slightly pubescent, forming a pendulous, superior
annulus; volva membranous, thin, white, sac-like, usually erect from the
stipe.","Spores 7-12 x 6-10 µm, ovoid to elliptical, amyloid; spore print white.",[ 4. 18.],[1. 3.],[ 7. 12.],[ 6. 10.],[ 3.5 15. ],100.0,100.0,0.01,0.01,100.0
